threshold,recall,precision,f1,roc_auc,avg_precision,tn,fp,fn,tp,fpr,predicted_positive,model,n_models
0.08160673230821083,1.0,0.07013815090329437,0.13108242303872888,0.8707408454686837,0.32498081289844005,411,875,0,66,0.6804043545878694,941,XGBoost+XGBoost_SMOTE+RandomForest+ExtraTrees+EasyEnsemble,5
0.060141844222509004,1.0,0.07013815090329437,0.13108242303872888,0.870128187002215,0.3189889168308619,411,875,0,66,0.6804043545878694,941,LightGBM+XGBoost_SMOTE+GradientBoosting_SMOTE+AdaBoost_SMOTE,4
0.007573914390843537,1.0,0.07013815090329437,0.13108242303872888,0.8694684009614024,0.3272146347089879,411,875,0,66,0.6804043545878694,941,LightGBM+XGBoost_SMOTE+RandomForest+ExtraTrees+GradientBoosting_SMOTE,5
0.06048337544281848,1.0,0.07013815090329437,0.13108242303872888,0.868820396814176,0.3161939692583674,411,875,0,66,0.6804043545878694,941,XGBoost+XGBoost_SMOTE+GradientBoosting_SMOTE+AdaBoost_SMOTE,4
0.07164582198461052,1.0,0.07006369426751592,0.13095238095238096,0.873698100758754,0.3240565183116626,410,876,0,66,0.6811819595645412,942,XGBoost_SMOTE+RandomForest+ExtraTrees+LogisticRegression+GradientBoosting_SMOTE+EasyEnsemble,6
0.08133350733196325,1.0,0.07006369426751592,0.13095238095238096,0.873686318865168,0.33538920630847374,410,876,0,66,0.6811819595645412,942,LightGBM+XGBoost_SMOTE+RandomForest+ExtraTrees+EasyEnsemble,5
0.06166483293598917,1.0,0.07006369426751592,0.13095238095238096,0.8732386069089024,0.3265975960113668,410,876,0,66,0.6811819595645412,942,XGBoost+XGBoost_SMOTE+RandomForest+ExtraTrees+LogisticRegression+GradientBoosting_SMOTE+EasyEnsemble,7
0.058638856701274104,1.0,0.07006369426751592,0.13095238095238096,0.8721782364861681,0.33370819692429377,410,876,0,66,0.6811819595645412,942,XGBoost+LightGBM+GradientBoosting_SMOTE+AdaBoost_SMOTE,4
0.12255320867845412,1.0,0.07006369426751592,0.13095238095238096,0.8717423064234884,0.32755080527137403,410,876,0,66,0.6811819595645412,942,XGBoost+LightGBM+XGBoost_SMOTE+AdaBoost_SMOTE+EasyEnsemble,5
0.20043960486509896,1.0,0.07006369426751592,0.13095238095238096,0.8681017013054338,0.32426039592096834,410,876,0,66,0.6811819595645412,942,XGBoost+AdaBoost_SMOTE+EasyEnsemble,3
0.1043376224446565,1.0,0.06998939554612937,0.13082259663032705,0.8742754135444649,0.33153546885127033,409,877,0,66,0.6819595645412131,943,XGBoost+LightGBM+ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE+EasyEnsemble,6
0.10082367575191302,1.0,0.06998939554612937,0.13082259663032705,0.8736038456100664,0.33271806922376546,409,877,0,66,0.6819595645412131,943,LightGBM+LogisticRegression+GradientBoosting_SMOTE+BalancedRandomForest+EasyEnsemble,5
0.10533961412547976,1.0,0.06998939554612937,0.13082259663032705,0.8733564258447617,0.3319831222390411,409,877,0,66,0.6819595645412131,943,LightGBM+XGBoost_SMOTE+ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE+EasyEnsemble,6
0.1247982315505082,1.0,0.06998939554612937,0.13082259663032705,0.8732032612281445,0.3419621014630254,409,877,0,66,0.6819595645412131,943,XGBoost+ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE+EasyEnsemble,5
0.007693277474037026,1.0,0.06998939554612937,0.13082259663032705,0.87295584146284,0.3256628310735108,409,877,0,66,0.6819595645412131,943,XGBoost+XGBoost_SMOTE+RandomForest+ExtraTrees+LogisticRegression+GradientBoosting_SMOTE,6
0.15514761398897625,1.0,0.06998939554612937,0.13082259663032705,0.8727673311654649,0.33478925976312773,409,877,0,66,0.6819595645412131,943,ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE+EasyEnsemble,4
0.08447348749749646,1.0,0.06998939554612937,0.13082259663032705,0.8726495122296055,0.3336891195081577,409,877,0,66,0.6819595645412131,943,XGBoost+LightGBM+LogisticRegression+GradientBoosting_SMOTE+BalancedRandomForest+EasyEnsemble,6
0.0487936157373344,1.0,0.06998939554612937,0.13082259663032705,0.871624487487629,0.32149569335328326,409,877,0,66,0.6819595645412131,943,XGBoost+LightGBM+XGBoost_SMOTE+GradientBoosting_SMOTE+AdaBoost_SMOTE,5
0.1145600740465312,1.0,0.06998939554612937,0.13082259663032705,0.8638248739337386,0.2825324673781736,409,877,0,66,0.6819595645412131,943,GradientBoosting_SMOTE+AdaBoost_SMOTE,2
0.09784508870812951,1.0,0.06991525423728813,0.1306930693069307,0.8725316932937461,0.3304790200515917,408,878,0,66,0.6827371695178849,944,XGBoost+RandomForest+LogisticRegression+BalancedRandomForest+EasyEnsemble,5
0.10554794745881309,1.0,0.06991525423728813,0.1306930693069307,0.8721428908054102,0.3171432005956295,408,878,0,66,0.6827371695178849,944,LightGBM+XGBoost_SMOTE+RandomForest+GradientBoosting_SMOTE+AdaBoost_SMOTE+EasyEnsemble,6
0.19998422990468634,1.0,0.06991525423728813,0.1306930693069307,0.8716362693812151,0.3372816336753917,408,878,0,66,0.6827371695178849,944,LightGBM+AdaBoost_SMOTE+EasyEnsemble,3
0.1260006215674961,1.0,0.06991525423728813,0.1306930693069307,0.8705287713841369,0.323464999631282,408,878,0,66,0.6827371695178849,944,XGBoost_SMOTE+ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE+EasyEnsemble,5
0.1262506215674961,1.0,0.06991525423728813,0.1306930693069307,0.869008907111551,0.29677011327888875,408,878,0,66,0.6827371695178849,944,XGBoost_SMOTE+RandomForest+GradientBoosting_SMOTE+AdaBoost_SMOTE+EasyEnsemble,5
0.008958748759704909,1.0,0.06991525423728813,0.1306930693069307,0.8676068617748244,0.3146453855112289,408,878,0,66,0.6827371695178849,944,XGBoost_SMOTE+RandomForest+ExtraTrees+GradientBoosting_SMOTE,4
0.009412651881575584,1.0,0.06991525423728813,0.1306930693069307,0.8641901126349026,0.2791901341805339,408,878,0,66,0.6827371695178849,944,XGBoost_SMOTE,1
0.1374583106358877,1.0,0.06991525423728813,0.1306930693069307,0.8620458080022622,0.30420008764604295,408,878,0,66,0.6827371695178849,944,XGBoost_SMOTE+GradientBoosting_SMOTE+EasyEnsemble,3
0.29895905639933046,1.0,0.06991525423728813,0.1306930693069307,0.8601135774541685,0.2713027290674189,408,878,0,66,0.6827371695178849,944,AdaBoost_SMOTE+EasyEnsemble,2
0.006306819142237493,1.0,0.06984126984126984,0.13056379821958458,0.8743814505867383,0.32907695956529764,407,879,0,66,0.6835147744945568,945,XGBoost_SMOTE+RandomForest+ExtraTrees+LogisticRegression,4
0.10094254787301846,1.0,0.06984126984126984,0.13056379821958458,0.8733092982704181,0.32249012857111903,407,879,0,66,0.6835147744945568,945,RandomForest+LogisticRegression+GradientBoosting_SMOTE+BalancedRandomForest+EasyEnsemble,5
0.08457254759841766,1.0,0.06984126984126984,0.13056379821958458,0.8731679155473868,0.32674696369308026,407,879,0,66,0.6835147744945568,945,XGBoost+RandomForest+LogisticRegression+GradientBoosting_SMOTE+BalancedRandomForest+EasyEnsemble,6
0.09784508870812951,1.0,0.06984126984126984,0.13056379821958458,0.8731679155473868,0.3396931785828292,407,879,0,66,0.6835147744945568,945,XGBoost+ExtraTrees+LogisticRegression+BalancedRandomForest+EasyEnsemble,5
0.12162572432880847,1.0,0.06984126984126984,0.13056379821958458,0.8729794052500118,0.33325812874088534,407,879,0,66,0.6835147744945568,945,ExtraTrees+LogisticRegression+BalancedRandomForest+EasyEnsemble,4
0.10115823993610454,1.0,0.06984126984126984,0.13056379821958458,0.8716362693812149,0.32403047679940805,407,879,0,66,0.6835147744945568,945,XGBoost_SMOTE+RandomForest+ExtraTrees+EasyEnsemble,4
0.15268286661921812,1.0,0.06984126984126984,0.13056379821958458,0.8690913803666526,0.3223901798852713,407,879,0,66,0.6835147744945568,945,XGBoost+XGBoost_SMOTE+AdaBoost_SMOTE+EasyEnsemble,4
0.10353845763798104,1.0,0.06984126984126984,0.13056379821958458,0.8642490221028324,0.3150745324973677,407,879,0,66,0.6835147744945568,945,XGBoost+XGBoost_SMOTE+GradientBoosting_SMOTE+EasyEnsemble,4
0.08996796209541986,1.0,0.06976744186046512,0.13043478260869565,0.8754064753287147,0.33539282983435376,406,880,0,66,0.6842923794712286,946,XGBoost+LightGBM+RandomForest+ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE+EasyEnsemble,7
0.12142067830213898,1.0,0.06976744186046512,0.13043478260869565,0.8742989773316368,0.3283425769318069,406,880,0,66,0.6842923794712286,946,XGBoost+LightGBM+RandomForest+AdaBoost_SMOTE+EasyEnsemble,5
0.00558996455887273,1.0,0.06976744186046512,0.13043478260869565,0.8742282859701211,0.328742409843466,406,880,0,66,0.6842923794712286,946,XGBoost+XGBoost_SMOTE+RandomForest+ExtraTrees+LogisticRegression,5
0.08164684715585338,1.0,0.06976744186046512,0.13043478260869565,0.8739101748433008,0.3428879557968861,406,880,0,66,0.6842923794712286,946,XGBoost+LightGBM+ExtraTrees+LogisticRegression+BalancedRandomForest+EasyEnsemble,6
0.008687423723761694,1.0,0.06976744186046512,0.13043478260869565,0.8730972241858711,0.32169184058772615,406,880,0,66,0.6842923794712286,946,XGBoost_SMOTE+RandomForest+ExtraTrees+LogisticRegression+GradientBoosting_SMOTE,5
0.15126720364882423,1.0,0.06976744186046512,0.13043478260869565,0.872378528677129,0.3209530057793277,406,880,0,66,0.6842923794712286,946,XGBoost+RandomForest+AdaBoost_SMOTE+EasyEnsemble,4
0.00572361439848682,1.0,0.06976744186046512,0.13043478260869565,0.8707997549366133,0.3219524346558043,406,880,0,66,0.6842923794712286,946,LightGBM+XGBoost_SMOTE,2
0.08472498638153263,1.0,0.06976744186046512,0.13043478260869565,0.8704462981290353,0.31577488125926334,406,880,0,66,0.6842923794712286,946,XGBoost_SMOTE+RandomForest+LogisticRegression+GradientBoosting_SMOTE+EasyEnsemble,5
0.10439583881188384,1.0,0.06969376979936642,0.13030602171767028,0.8760662613695273,0.33708437430666793,405,881,0,66,0.6850699844479005,947,LightGBM+RandomForest+ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE+EasyEnsemble,6
0.09743170734194131,1.0,0.06969376979936642,0.13030602171767028,0.8747820349686601,0.3436053599149073,405,881,0,66,0.6850699844479005,947,LightGBM+ExtraTrees+LogisticRegression+BalancedRandomForest+EasyEnsemble,5
0.10462352629209015,1.0,0.06969376979936642,0.13030602171767028,0.8740279937791602,0.3224221887241883,405,881,0,66,0.6850699844479005,947,XGBoost+RandomForest+ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE+EasyEnsemble,6
0.07258441785499696,1.0,0.06969376979936642,0.13030602171767028,0.8739455205240586,0.3347511831259861,405,881,0,66,0.6850699844479005,947,XGBoost+LightGBM+RandomForest+LogisticRegression+GradientBoosting_SMOTE+BalancedRandomForest+EasyEnsemble,7
0.08457254759841766,1.0,0.06969376979936642,0.13030602171767028,0.8737687921202696,0.33507788886719225,405,881,0,66,0.6850699844479005,947,XGBoost+ExtraTrees+LogisticRegression+GradientBoosting_SMOTE+BalancedRandomForest+EasyEnsemble,6
0.07720671603102079,1.0,0.06969376979936642,0.13030602171767028,0.8715891418068712,0.3317837244402776,405,881,0,66,0.6850699844479005,947,ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE,3
0.15092567242851473,1.0,0.06962025316455696,0.1301775147928994,0.875948442433668,0.33172788333155584,404,882,0,66,0.6858475894245724,948,LightGBM+RandomForest+AdaBoost_SMOTE+EasyEnsemble,4
0.08422806312659419,1.0,0.06962025316455696,0.1301775147928994,0.8747584711814883,0.3355408905279315,404,882,0,66,0.6858475894245724,948,LightGBM+RandomForest+LogisticRegression+GradientBoosting_SMOTE+BalancedRandomForest+EasyEnsemble,6
0.12162572432880847,1.0,0.06962025316455696,0.1301775147928994,0.8720957632310664,0.32100471151136545,404,882,0,66,0.6858475894245724,948,RandomForest+LogisticRegression+BalancedRandomForest+EasyEnsemble,4
0.04741108536101928,1.0,0.06954689146469968,0.13004926108374384,0.8746995617135586,0.3301132251100324,403,883,0,66,0.6866251944012441,949,XGBoost+LightGBM+ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE,5
0.10094254787301846,1.0,0.06954689146469968,0.13004926108374384,0.874251849757293,0.3235569174054079,403,883,0,66,0.6866251944012441,949,ExtraTrees+LogisticRegression+GradientBoosting_SMOTE+BalancedRandomForest+EasyEnsemble,5
0.09743170734194131,1.0,0.06954689146469968,0.13004926108374384,0.8739219567368868,0.331436870782696,403,883,0,66,0.6866251944012441,949,LightGBM+RandomForest+LogisticRegression+BalancedRandomForest+EasyEnsemble,5
0.10275267389871175,1.0,0.06954689146469968,0.13004926108374384,0.8734271172062774,0.32124156686672045,403,883,0,66,0.6866251944012441,949,XGBoost+LightGBM+XGBoost_SMOTE+RandomForest+AdaBoost_SMOTE+EasyEnsemble,6
0.08164684715585338,1.0,0.06954689146469968,0.13004926108374384,0.8732150431217305,0.3306819509759043,403,883,0,66,0.6866251944012441,949,XGBoost+LightGBM+RandomForest+LogisticRegression+BalancedRandomForest+EasyEnsemble,6
0.05875521247242459,1.0,0.06954689146469968,0.13004926108374384,0.873132569866629,0.32955761517218546,403,883,0,66,0.6866251944012441,949,XGBoost+ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE,4
0.0709006384253207,1.0,0.06954689146469968,0.13004926108374384,0.8709293557660587,0.3220240190692297,403,883,0,66,0.6866251944012441,949,XGBoost+XGBoost_SMOTE+RandomForest+LogisticRegression+GradientBoosting_SMOTE+EasyEnsemble,6
0.05841368125211511,1.0,0.06947368421052631,0.12992125984251968,0.8753357839671992,0.33393885159598025,402,884,0,66,0.687402799377916,950,LightGBM+ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE,4
0.12486809119118099,1.0,0.06947368421052631,0.12992125984251968,0.8744874876290117,0.32213789470338844,402,884,0,66,0.687402799377916,950,RandomForest+ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE+EasyEnsemble,5
0.12117067830213898,1.0,0.06947368421052631,0.12992125984251968,0.8741104670342618,0.3364844210013268,402,884,0,66,0.687402799377916,950,XGBoost+LightGBM+ExtraTrees+AdaBoost_SMOTE+EasyEnsemble,5
0.12262306831912691,1.0,0.06947368421052631,0.12992125984251968,0.8738630472689571,0.3198443743405178,402,884,0,66,0.687402799377916,950,LightGBM+XGBoost_SMOTE+RandomForest+AdaBoost_SMOTE+EasyEnsemble,5
0.07989854831868932,1.0,0.06947368421052631,0.12992125984251968,0.8738041378010274,0.3270294122557465,402,884,0,66,0.687402799377916,950,XGBoost+LightGBM+XGBoost_SMOTE+RandomForest+ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE+EasyEnsemble,8
0.15095470364882424,1.0,0.06947368421052631,0.12992125984251968,0.8732503888024884,0.3484571492437502,402,884,0,66,0.687402799377916,950,XGBoost+ExtraTrees+AdaBoost_SMOTE+EasyEnsemble,4
0.12876021563752452,1.0,0.06947368421052631,0.12992125984251968,0.8732268250153165,0.3454028183073204,402,884,0,66,0.687402799377916,950,LightGBM+ExtraTrees+EasyEnsemble,3
0.09102197280487379,1.0,0.06947368421052631,0.12992125984251968,0.8726612941231915,0.31962842724107976,402,884,0,66,0.687402799377916,950,XGBoost+XGBoost_SMOTE+RandomForest+ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE+EasyEnsemble,7
0.20055603759955365,1.0,0.06947368421052631,0.12992125984251968,0.8719425986144492,0.308427289520801,402,884,0,66,0.687402799377916,950,RandomForest+AdaBoost_SMOTE+EasyEnsemble,3
0.15234133539890865,1.0,0.06947368421052631,0.12992125984251968,0.8709882652339883,0.32772112894354594,402,884,0,66,0.687402799377916,950,LightGBM+XGBoost_SMOTE+AdaBoost_SMOTE+EasyEnsemble,4
0.0016890928099432155,1.0,0.06947368421052631,0.12992125984251968,0.8557778406145437,0.31842610355873646,402,884,0,66,0.687402799377916,950,XGBoost+LightGBM,2
0.08422806312659419,1.0,0.0694006309148265,0.12979351032448377,0.8751826193505821,0.3390846517839855,401,885,0,66,0.6881804043545878,951,LightGBM+ExtraTrees+LogisticRegression+GradientBoosting_SMOTE+BalancedRandomForest+EasyEnsemble,6
0.07258441785499696,1.0,0.0694006309148265,0.12979351032448377,0.8744639238418399,0.3398475631060062,401,885,0,66,0.6881804043545878,951,XGBoost+LightGBM+ExtraTrees+LogisticRegression+GradientBoosting_SMOTE+BalancedRandomForest+EasyEnsemble,7
0.007348793002213537,1.0,0.0694006309148265,0.12979351032448377,0.8744050143739102,0.33206505205298753,401,885,0,66,0.6881804043545878,951,LightGBM+XGBoost_SMOTE+RandomForest+ExtraTrees+LogisticRegression+GradientBoosting_SMOTE,6
0.10562551797291342,1.0,0.0694006309148265,0.12979351032448377,0.8729087138884961,0.3199220793809142,401,885,0,66,0.6881804043545878,951,XGBoost_SMOTE+RandomForest+ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE+EasyEnsemble,6
0.059067712472424594,1.0,0.0694006309148265,0.12979351032448377,0.8715655780196992,0.3137153914430228,401,885,0,66,0.6881804043545878,951,XGBoost+RandomForest+GradientBoosting_SMOTE+AdaBoost_SMOTE,4
0.1228962932953745,1.0,0.0694006309148265,0.12979351032448377,0.8714241952966681,0.31195127293800007,401,885,0,66,0.6881804043545878,951,XGBoost+XGBoost_SMOTE+RandomForest+AdaBoost_SMOTE+EasyEnsemble,5
0.15277019117005913,1.0,0.0694006309148265,0.12979351032448377,0.8703638248739337,0.3080734543003013,401,885,0,66,0.6881804043545878,951,XGBoost_SMOTE+RandomForest+AdaBoost_SMOTE+EasyEnsemble,4
0.1016005652517825,1.0,0.06932773109243698,0.12966601178781925,0.8760426975823554,0.3321004285048011,400,886,0,66,0.6889580093312597,952,XGBoost+LightGBM+RandomForest+ExtraTrees+AdaBoost_SMOTE+EasyEnsemble,6
0.09082681210755408,1.0,0.06932773109243698,0.12966601178781925,0.874240067863707,0.32206925675681297,400,886,0,66,0.6889580093312597,952,LightGBM+XGBoost_SMOTE+RandomForest+ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE+EasyEnsemble,7
0.07034566939443575,1.0,0.06932773109243698,0.12966601178781925,0.8738041378010274,0.33428569978051886,400,886,0,66,0.6889580093312597,952,LightGBM+XGBoost_SMOTE+ExtraTrees+LogisticRegression+GradientBoosting_SMOTE+EasyEnsemble,6
0.04766108536101928,1.0,0.06932773109243698,0.12966601178781925,0.8734035534191056,0.3277775788877147,400,886,0,66,0.6889580093312597,952,XGBoost+LightGBM+RandomForest+GradientBoosting_SMOTE+AdaBoost_SMOTE,5
0.2024435882267455,1.0,0.06932773109243698,0.12966601178781925,0.8651208822281917,0.2929736111049268,400,886,0,66,0.6889580093312597,952,XGBoost_SMOTE+AdaBoost_SMOTE+EasyEnsemble,3
0.15061317242851474,1.0,0.06925498426023086,0.1295387634936212,0.875206183137754,0.3501718871310944,399,887,0,66,0.6897356143079316,953,LightGBM+ExtraTrees+AdaBoost_SMOTE+EasyEnsemble,4
0.0795061293825147,1.0,0.06925498426023086,0.1295387634936212,0.8742989773316368,0.34076669824984546,399,887,0,66,0.6897356143079316,953,LightGBM+RandomForest+ExtraTrees+LogisticRegression+EasyEnsemble,5
0.05872618125211511,1.0,0.06925498426023086,0.1295387634936212,0.8739808662048165,0.3230287741787376,399,887,0,66,0.6897356143079316,953,LightGBM+RandomForest+GradientBoosting_SMOTE+AdaBoost_SMOTE,4
0.10254434056537842,1.0,0.06925498426023086,0.1295387634936212,0.8738983929497148,0.33151175201418076,399,887,0,66,0.6897356143079316,953,XGBoost+LightGBM+XGBoost_SMOTE+ExtraTrees+AdaBoost_SMOTE+EasyEnsemble,6
0.200139370932887,1.0,0.06925498426023086,0.1295387634936212,0.8730265328243555,0.35413831054825756,399,887,0,66,0.6897356143079316,953,ExtraTrees+AdaBoost_SMOTE+EasyEnsemble,3
0.1226462932953745,1.0,0.06925498426023086,0.1295387634936212,0.8724138743578869,0.3214985681193553,399,887,0,66,0.6897356143079316,953,XGBoost+XGBoost_SMOTE+ExtraTrees+AdaBoost_SMOTE+EasyEnsemble,5
0.07762338269768747,1.0,0.06925498426023086,0.1295387634936212,0.8699396767048401,0.3007270720156432,399,887,0,66,0.6897356143079316,953,RandomForest+GradientBoosting_SMOTE+AdaBoost_SMOTE,3
0.09701488638920865,1.0,0.06925498426023086,0.1295387634936212,0.8694330552806446,0.3382720005453616,399,887,0,66,0.6897356143079316,953,XGBoost+LightGBM+ExtraTrees+EasyEnsemble,4
0.0047675770314727335,1.0,0.06918238993710692,0.12941176470588237,0.8754182572223008,0.337975428045434,398,888,0,66,0.6905132192846034,954,XGBoost+LightGBM+XGBoost_SMOTE+RandomForest+ExtraTrees+LogisticRegression,6
0.09755057946304677,1.0,0.06918238993710692,0.12941176470588237,0.8744639238418398,0.331422620604447,398,888,0,66,0.6905132192846034,954,RandomForest+ExtraTrees+LogisticRegression+BalancedRandomForest+EasyEnsemble,5
0.0817459072567746,1.0,0.06918238993710692,0.12941176470588237,0.8740044299919884,0.3360408325456385,398,888,0,66,0.6905132192846034,954,XGBoost+RandomForest+ExtraTrees+LogisticRegression+BalancedRandomForest+EasyEnsemble,6
0.060550416430125084,1.0,0.06918238993710692,0.12941176470588237,0.8733446439511758,0.33434520336144985,398,888,0,66,0.6905132192846034,954,XGBoost+LightGBM+XGBoost_SMOTE+ExtraTrees+LogisticRegression+GradientBoosting_SMOTE+EasyEnsemble,7
0.06655159092613909,1.0,0.06918238993710692,0.12941176470588237,0.873309298270418,0.34210630794950897,398,888,0,66,0.6905132192846034,954,XGBoost+LightGBM+RandomForest+ExtraTrees+LogisticRegression+EasyEnsemble,6
0.04913670035425479,1.0,0.06918238993710692,0.12941176470588237,0.8706112446392383,0.3095105883866237,398,888,0,66,0.6905132192846034,954,XGBoost+XGBoost_SMOTE+RandomForest+GradientBoosting_SMOTE+AdaBoost_SMOTE,5
0.1212405379428118,1.0,0.06910994764397906,0.12928501469147893,0.8780220557047929,0.3423143639410482,397,889,0,66,0.6912908242612753,955,LightGBM+RandomForest+ExtraTrees+AdaBoost_SMOTE+EasyEnsemble,5
0.12151376291905938,1.0,0.06910994764397906,0.12928501469147893,0.8753004382864413,0.33337961330336086,397,889,0,66,0.6912908242612753,955,XGBoost+RandomForest+ExtraTrees+AdaBoost_SMOTE+EasyEnsemble,5
0.12237306831912691,1.0,0.06910994764397906,0.12928501469147893,0.8745581789905273,0.34036538679480544,397,889,0,66,0.6912908242612753,955,LightGBM+XGBoost_SMOTE+ExtraTrees+AdaBoost_SMOTE+EasyEnsemble,5
0.006687900605527844,1.0,0.06910994764397906,0.12928501469147893,0.8737687921202696,0.3374845330654803,397,889,0,66,0.6912908242612753,955,XGBoost+LightGBM+XGBoost_SMOTE+RandomForest+ExtraTrees+LogisticRegression+GradientBoosting_SMOTE,7
0.04107801311444533,1.0,0.06910994764397906,0.12928501469147893,0.8733328620575899,0.3269454864455168,397,889,0,66,0.6912908242612753,955,XGBoost+LightGBM+XGBoost_SMOTE+ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE,6
0.04888670035425478,1.0,0.06910994764397906,0.12928501469147893,0.8718601253593476,0.32127397029023663,397,889,0,66,0.6912908242612753,955,XGBoost+XGBoost_SMOTE+ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE,5
0.060570699993659494,1.0,0.06910994764397906,0.12928501469147893,0.8681488288797775,0.2928811181607362,397,889,0,66,0.6912908242612753,955,XGBoost_SMOTE+RandomForest+GradientBoosting_SMOTE+AdaBoost_SMOTE,4
0.0814014227849511,1.0,0.06903765690376569,0.12915851272015655,0.8756303313068476,0.3384791311128073,396,890,0,66,0.6920684292379471,956,LightGBM+RandomForest+ExtraTrees+LogisticRegression+BalancedRandomForest+EasyEnsemble,6
0.07016158327644575,1.0,0.06903765690376569,0.12915851272015655,0.874440360054668,0.34002550607655335,396,890,0,66,0.6920684292379471,956,XGBoost+LightGBM+RandomForest+ExtraTrees+LogisticRegression+BalancedRandomForest+EasyEnsemble,7
0.048613475378007205,1.0,0.06903765690376569,0.12915851272015655,0.8734271172062774,0.3240024331624044,396,890,0,66,0.6920684292379471,956,LightGBM+XGBoost_SMOTE+ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE,5
0.04128634644777867,1.0,0.06903765690376569,0.12915851272015655,0.8728262406333946,0.3187824397338813,396,890,0,66,0.6920684292379471,956,XGBoost+LightGBM+XGBoost_SMOTE+RandomForest+GradientBoosting_SMOTE+AdaBoost_SMOTE,6
0.07861190911136692,1.0,0.06903765690376569,0.12915851272015655,0.8706701541071681,0.3283774692465617,396,890,0,66,0.6920684292379471,956,XGBoost+LightGBM+RandomForest+LogisticRegression+EasyEnsemble,5
0.09782016172814338,1.0,0.06903765690376569,0.12915851272015655,0.8706112446392384,0.32949788122136114,396,890,0,66,0.6920684292379471,956,LightGBM+RandomForest+LogisticRegression+EasyEnsemble,4
0.060258199993659486,1.0,0.06903765690376569,0.12915851272015655,0.8700221499599415,0.31620833362934364,396,890,0,66,0.6920684292379471,956,XGBoost_SMOTE+ExtraTrees+GradientBoosting_SMOTE+AdaBoost_SMOTE,4
0.12726984851894488,1.0,0.06903765690376569,0.12915851272015655,0.8643550591451058,0.3344186146155749,396,890,0,66,0.6920684292379471,956,XGBoost+LightGBM+EasyEnsemble,3
0.15104202819966522,1.0,0.06896551724137931,0.12903225806451613,0.8763254630284179,0.33375909280754334,395,891,0,66,0.692846034214619,957,RandomForest+ExtraTrees+AdaBoost_SMOTE+EasyEnsemble,4
0.0843271232275154,1.0,0.06896551724137931,0.12903225806451613,0.8753475658607851,0.3264139189008181,395,891,0,66,0.692846034214619,957,RandomForest+ExtraTrees+LogisticRegression+GradientBoosting_SMOTE+BalancedRandomForest+EasyEnsemble,6
0.07266932651292944,1.0,0.06896551724137931,0.12903225806451613,0.8746877798199726,0.3335895974452152,395,891,0,66,0.692846034214619,957,XGBoost+RandomForest+ExtraTrees+LogisticRegression+GradientBoosting_SMOTE+BalancedRandomForest+EasyEnsemble,7
0.048863475378007205,1.0,0.06896551724137931,0.12903225806451613,0.8722489278476837,0.3136443099790626,395,891,0,66,0.692846034214619,957,LightGBM+XGBoost_SMOTE+RandomForest+GradientBoosting_SMOTE+AdaBoost_SMOTE,5
0.19001532345628677,1.0,0.06896551724137931,0.12903225806451613,0.8687261416654884,0.34322667595199646,395,891,0,66,0.692846034214619,957,LightGBM+EasyEnsemble,2
0.0017788986442610621,1.0,0.06896551724137931,0.12903225806451613,0.8489089966539423,0.3056533975190103,395,891,0,66,0.692846034214619,957,XGBoost,1
0.005176583192684544,1.0,0.06889352818371608,0.12890625,0.8758541872849804,0.33729114453226133,394,892,0,66,0.6936236391912908,958,LightGBM+XGBoost_SMOTE+RandomForest+ExtraTrees+LogisticRegression,5
0.08843086334175294,1.0,0.06889352818371608,0.12890625,0.8752179650313399,0.3309151560582434,394,892,0,66,0.6936236391912908,958,XGBoost+LightGBM+XGBoost_SMOTE+RandomForest+ExtraTrees+AdaBoost_SMOTE+EasyEnsemble,7
0.07006730509198737,1.0,0.06889352818371608,0.12890625,0.8723549648899571,0.3326208970786188,394,892,0,66,0.6936236391912908,958,XGBoost+XGBoost_SMOTE+ExtraTrees+LogisticRegression+GradientBoosting_SMOTE+EasyEnsemble,6
0.09852039061340553,1.0,0.06889352818371608,0.12890625,0.8723078373156133,0.3301258372675169,394,892,0,66,0.6936236391912908,958,RandomForest+ExtraTrees+LogisticRegression+EasyEnsemble,4
